ucc,published_title,dmi_node,domain_label,magnitude_stratum,population,estimand,estimand_units,published_value,pumd_value,absolute_difference,percentage_difference,publication_rounding_pct,judged_on,absolute_difference_as_share_of_floor,pumd_standard_error,published_rse,reporting_records,benchmark_status,explanation_if_known
210110,Rent,SHELTER,Housing,LARGE,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,5450.0,5462.776734799583,12.77673479958321,0.23443550090978366,0.009174311926605505,PERCENTAGE_DIFFERENCE,,77.06322221648217,1.45,18101,PASS,
210110,Rent,SHELTER,Housing,LARGE,Q1,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,5551.0,5518.700386494366,-32.299613505633715,-0.5818701766462568,0.009007386056566384,PERCENTAGE_DIFFERENCE,,228.14353666861064,4.38,5463,PASS,
210110,Rent,SHELTER,Housing,LARGE,Q2,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,6066.0,5983.665632126366,-82.33436787363371,-1.3573090648472421,0.008242664029014177,PERCENTAGE_DIFFERENCE,,200.24354804461413,3.3,4342,PASS,
210110,Rent,SHELTER,Housing,LARGE,Q3,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,6501.0,6505.029965907125,4.029965907125188,0.06198993858060588,0.007691124442393478,PERCENTAGE_DIFFERENCE,,246.13074091991882,3.75,3910,PASS,
210110,Rent,SHELTER,Housing,LARGE,Q4,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,5504.0,5641.739195017313,137.73919501731325,2.502528979238976,0.009084302325581396,PERCENTAGE_DIFFERENCE,,203.18061579422482,3.58,2804,PASS,
210110,Rent,SHELTER,Housing,LARGE,Q5,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,3645.0,3712.489165986655,67.48916598665483,1.8515546224047963,0.013717421124828532,PERCENTAGE_DIFFERENCE,,212.53261380774654,5.59,1582,PASS,
210210,Lodging on out of town trips,SHELTER,Housing,LARGE,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,906.0,906.2507563577246,0.2507563577246401,0.027677302177112596,0.05518763796909492,PERCENTAGE_DIFFERENCE,,30.75769603611915,3.78,4817,PASS,
210210,Lodging on out of town trips,SHELTER,Housing,LARGE,Q1,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,240.0,254.54534424483992,14.545344244839924,6.060560102016636,0.20833333333333334,PERCENTAGE_DIFFERENCE,,43.65606997820962,14.81,315,PASS,
210210,Lodging on out of town trips,SHELTER,Housing,LARGE,Q2,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,359.0,362.11037337939655,3.110373379396549,0.8663992700268939,0.1392757660167131,PERCENTAGE_DIFFERENCE,,41.559354631435404,10.79,525,PASS,
210210,Lodging on out of town trips,SHELTER,Housing,LARGE,Q3,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,668.0,625.4510739537398,-42.54892604626025,-6.36959970752399,0.0748502994011976,PERCENTAGE_DIFFERENCE,,53.19598423542471,9.71,745,PASS,
210210,Lodging on out of town trips,SHELTER,Housing,LARGE,Q4,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,1117.0,1134.0867519421502,17.08675194215016,1.5297002633975074,0.044762757385854966,PERCENTAGE_DIFFERENCE,,79.76451059036461,7.22,1271,PASS,
210210,Lodging on out of town trips,SHELTER,Housing,LARGE,Q5,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,2137.0,2127.6390663971883,-9.360933602811656,-0.4380408798695206,0.02339728591483388,PERCENTAGE_DIFFERENCE,,112.71783571055639,6.23,1961,PASS,
210310,Housing while attending school,SHELTER,Housing,LARGE,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,160.0,164.29419109064344,4.294191090643437,2.6838694316521483,0.3125,PERCENTAGE_DIFFERENCE,,24.662210261435387,13.55,438,PASS,
210310,Housing while attending school,SHELTER,Housing,LARGE,Q1,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,110.0,114.56112529228368,4.561125292283677,4.146477538439706,0.45454545454545453,PERCENTAGE_DIFFERENCE,,38.30400018242509,34.56,43,PASS,
210310,Housing while attending school,SHELTER,Housing,LARGE,Q2,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,34.0,34.680006568386496,0.6800065683864958,2.000019318783811,1.4705882352941178,PERCENTAGE_DIFFERENCE,,18.86865457266029,53.7,15,PASS,
210310,Housing while attending school,SHELTER,Housing,LARGE,Q3,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,67.0,56.509139383961625,-10.490860616038375,-15.658000919460262,0.746268656716418,PERCENTAGE_DIFFERENCE,,25.513982346946253,36.28,23,FAIL,
210310,Housing while attending school,SHELTER,Housing,LARGE,Q4,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,102.0,92.07563890065111,-9.924361099348886,-9.729765783675377,0.49019607843137253,PERCENTAGE_DIFFERENCE,,21.416730391394655,21.97,81,PASS,
210310,Housing while attending school,SHELTER,Housing,LARGE,Q5,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,484.0,515.895787286986,31.89578728698598,6.59003869565826,0.10330578512396695,PERCENTAGE_DIFFERENCE,,101.63114771844863,17.25,276,PASS,
220121,Homeowners insurance,SHELTER,Housing,LARGE,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,737.0,736.7815778534164,-0.21842214658363446,-0.02963665489601553,0.06784260515603799,PERCENTAGE_DIFFERENCE,,22.655893056085983,3.07,7640,PASS,
220121,Homeowners insurance,SHELTER,Housing,LARGE,Q1,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,355.0,354.625466186878,-0.3745338131220137,-0.10550248256958134,0.14084507042253522,PERCENTAGE_DIFFERENCE,,21.51179713965253,6.24,927,PASS,
220121,Homeowners insurance,SHELTER,Housing,LARGE,Q2,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,607.0,604.271661915045,-2.7283380849549985,-0.4494790914258647,0.08237232289950576,PERCENTAGE_DIFFERENCE,,28.513347098135867,4.67,1433,PASS,
220121,Homeowners insurance,SHELTER,Housing,LARGE,Q3,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,671.0,670.3452553746116,-0.6547446253883891,-0.0975774404453635,0.07451564828614009,PERCENTAGE_DIFFERENCE,,39.571758662506525,5.68,1333,PASS,
220121,Homeowners insurance,SHELTER,Housing,LARGE,Q4,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,824.0,825.3140568257157,1.3140568257157383,0.15947291574220127,0.06067961165048544,PERCENTAGE_DIFFERENCE,,38.11873333546805,4.78,1704,PASS,
220121,Homeowners insurance,SHELTER,Housing,LARGE,Q5,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,1223.0,1218.8427810840064,-4.157218915993553,-0.33991978053912947,0.04088307440719542,PERCENTAGE_DIFFERENCE,,48.85161522007502,3.84,2243,PASS,
230118,"Dishwashers (built-in), garbage disposals, and range hoods (owned home)",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,33.0,32.866225296001645,-0.13377470399835545,-0.4053778909041074,1.5151515151515151,PERCENTAGE_DIFFERENCE,,3.8601449408919084,11.75,271,PASS,
230118,"Dishwashers (built-in), garbage disposals, and range hoods (owned home)",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q1,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,8.0,8.073437206059673,0.07343720605967263,0.9179650757459079,6.25,ABSOLUTE_DIFFERENCE,0.007343720605967263,3.002908708141918,37.29,14,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 6.2 percent"
230118,"Dishwashers (built-in), garbage disposals, and range hoods (owned home)",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q2,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,16.0,16.851414469576017,0.8514144695760173,5.321340434850108,3.125,PERCENTAGE_DIFFERENCE,,4.356992199379893,26.73,41,PASS,
230118,"Dishwashers (built-in), garbage disposals, and range hoods (owned home)",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q3,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,22.0,20.924113394308545,-1.075886605691455,-4.890393662233886,2.272727272727273,PERCENTAGE_DIFFERENCE,,4.951196408770377,22.82,43,PASS,
230118,"Dishwashers (built-in), garbage disposals, and range hoods (owned home)",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q4,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,49.0,46.61236801897805,-2.387631981021947,-4.872718328616219,1.0204081632653061,PERCENTAGE_DIFFERENCE,,8.852742299945772,17.42,75,PASS,
230118,"Dishwashers (built-in), garbage disposals, and range hoods (owned home)",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q5,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,68.0,70.92962295612627,2.9296229561262663,4.308269053126862,0.7352941176470589,PERCENTAGE_DIFFERENCE,,12.16337122970997,17.58,98,PASS,
230150,Repair or maintenance services,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,56.0,57.476423790911646,1.476423790911646,2.636471055199368,0.8928571428571429,PERCENTAGE_DIFFERENCE,,19.076883537876558,32.75,178,PASS,
230150,Repair or maintenance services,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q1,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,16.0,16.192703340978692,0.19270334097869224,1.2043958811168265,3.125,PERCENTAGE_DIFFERENCE,,6.464239133639876,40.0,25,PASS,
230150,Repair or maintenance services,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q2,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,19.0,18.87272089303446,-0.12727910696553835,-0.6698900366607281,2.6315789473684212,PERCENTAGE_DIFFERENCE,,6.352445863472404,33.19,49,PASS,
230150,Repair or maintenance services,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q3,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,47.0,47.610789925506594,0.6107899255065945,1.2995530329927543,1.0638297872340425,PERCENTAGE_DIFFERENCE,,22.464158760289457,47.41,42,PASS,
230150,Repair or maintenance services,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q4,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,32.0,32.03761637210319,0.037616372103187246,0.11755116282246014,1.5625,PERCENTAGE_DIFFERENCE,,14.964697828524052,46.31,32,PASS,
230150,Repair or maintenance services,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q5,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,165.0,170.55157708943275,5.5515770894327545,3.3645921754137906,0.30303030303030304,PERCENTAGE_DIFFERENCE,,88.08755152631942,51.74,30,PASS,
240111,"Paint, wallpaper, and supplies",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,5.0,4.722662998536688,-0.2773370014633123,-5.546740029266246,10.0,ABSOLUTE_DIFFERENCE,0.027733700146331232,1.8084076315858781,38.29,536,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 10.0 percent"
240111,"Paint, wallpaper, and supplies",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q1,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,6.0,6.295418271663523,0.2954182716635234,4.923637861058723,8.333333333333334,ABSOLUTE_DIFFERENCE,0.02954182716635234,5.697178076585495,90.52,116,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 8.3 percent"
240111,"Paint, wallpaper, and supplies",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q2,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,11.0,6.589601152915064,-4.410398847084936,-40.09453497349942,4.545454545454546,PERCENTAGE_DIFFERENCE,,4.019988564677675,57.61,134,FAIL,
240111,"Paint, wallpaper, and supplies",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q3,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,3.0,7.92198977100577,4.92198977100577,164.06632570019235,16.666666666666668,ABSOLUTE_DIFFERENCE,0.49219897710057703,5.016791896127283,46.0,106,FAIL,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 16.7 percent"
240111,"Paint, wallpaper, and supplies",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q4,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,1.0,1.266675564223685,0.2666755642236851,26.66755642236851,50.0,ABSOLUTE_DIFFERENCE,0.02666755642236851,0.5156518262007074,40.79,95,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 50.0 percent"
240111,"Paint, wallpaper, and supplies",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q5,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,2.0,1.6584190581832878,-0.34158094181671217,-17.07904709083561,25.0,ABSOLUTE_DIFFERENCE,0.03415809418167122,1.3660406808263763,82.32,85,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 25.0 percent"
240112,"Paints, wallpaper, and supplies",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,39.0,40.1021501860197,1.1021501860196992,2.8260261179992288,1.2820512820512822,PERCENTAGE_DIFFERENCE,,6.071274885113825,13.61,3477,PASS,
240112,"Paints, wallpaper, and supplies",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q1,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,8.0,7.7233393558133985,-0.2766606441866015,-3.458258052332519,6.25,ABSOLUTE_DIFFERENCE,0.027666064418660152,1.6132908853040153,20.82,280,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 6.2 percent"
240112,"Paints, wallpaper, and supplies",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q2,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,16.0,16.297645080465287,0.29764508046528704,1.860281752908044,3.125,PERCENTAGE_DIFFERENCE,,3.4327117585691176,22.38,520,PASS,
240112,"Paints, wallpaper, and supplies",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q3,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,37.0,36.6033630136831,-0.39663698631689925,-1.0719918549105385,1.3513513513513513,PERCENTAGE_DIFFERENCE,,7.512024011029241,20.29,614,PASS,
240112,"Paints, wallpaper, and supplies",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q4,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,53.0,51.41196602931164,-1.5880339706883575,-2.99629051073275,0.9433962264150944,PERCENTAGE_DIFFERENCE,,8.79179993788884,16.48,880,PASS,
240112,"Paints, wallpaper, and supplies",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q5,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,80.0,87.5227291998825,7.522729199882505,9.403411499853132,0.625,PERCENTAGE_DIFFERENCE,,28.955839017104832,30.82,1183,PASS,
240122,Tools and equipment for painting and wallpapering,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,4.0,4.308293200276806,0.30829320027680573,7.707330006920143,12.5,ABSOLUTE_DIFFERENCE,0.030829320027680573,0.6521750077616748,13.6,3477,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 12.5 percent"
240122,Tools and equipment for painting and wallpapering,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q1,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,1.0,0.829739875446326,-0.170260124553674,-17.0260124553674,50.0,ABSOLUTE_DIFFERENCE,0.0170260124553674,0.17330193563318913,20.82,280,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 50.0 percent"
240122,Tools and equipment for painting and wallpapering,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q2,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,2.0,1.750952865469301,-0.24904713453069904,-12.452356726534951,25.0,ABSOLUTE_DIFFERENCE,0.024904713453069903,0.3687535007020435,22.38,520,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 25.0 percent"
240122,Tools and equipment for painting and wallpapering,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q3,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,4.0,3.9325478367639333,-0.06745216323606673,-1.6863040809016683,12.5,ABSOLUTE_DIFFERENCE,0.006745216323606673,0.8069596948324211,20.29,614,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 12.5 percent"
240122,Tools and equipment for painting and wallpapering,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q4,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,6.0,5.523290973990933,-0.4767090260090674,-7.945150433484457,8.333333333333334,ABSOLUTE_DIFFERENCE,0.04767090260090674,0.9444277519088002,16.48,880,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 8.3 percent"
240122,Tools and equipment for painting and wallpapering,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q5,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,9.0,9.402694415683847,0.4026944156838468,4.4743823964871865,5.555555555555555,ABSOLUTE_DIFFERENCE,0.040269441568384676,3.110434329467669,30.82,1183,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 5.6 percent"
240212,"Materials for plaster, panel, siding, windows, doors, screens, and awnings",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,49.0,48.86918654076469,-0.13081345923531273,-0.26696624333737295,1.0204081632653061,PERCENTAGE_DIFFERENCE,,13.530954205737494,27.69,3222,PASS,
240212,"Materials for plaster, panel, siding, windows, doors, screens, and awnings",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q1,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,18.0,18.417452887065892,0.4174528870658918,2.3191827059216212,2.7777777777777777,PERCENTAGE_DIFFERENCE,,6.149213679068152,33.47,251,PASS,
240212,"Materials for plaster, panel, siding, windows, doors, screens, and awnings",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q2,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,32.0,31.794338486330215,-0.20566151366978502,-0.6426922302180782,1.5625,PERCENTAGE_DIFFERENCE,,11.029966255793349,34.74,490,PASS,
240212,"Materials for plaster, panel, siding, windows, doors, screens, and awnings",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q3,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,26.0,26.127789214134914,0.12778921413491418,0.4914969774419776,1.9230769230769231,PERCENTAGE_DIFFERENCE,,7.74119638610744,29.46,565,PASS,
240212,"Materials for plaster, panel, siding, windows, doors, screens, and awnings",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q4,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,80.0,77.58294445478657,-2.4170555452134295,-3.021319431516787,0.625,PERCENTAGE_DIFFERENCE,,32.11430202467108,39.92,825,PASS,
240212,"Materials for plaster, panel, siding, windows, doors, screens, and awnings",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q5,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,88.0,89.20412277730628,1.2041227773062815,1.3683213378480472,0.5681818181818182,PERCENTAGE_DIFFERENCE,,40.41822034035336,46.42,1091,PASS,
240222,"Materials for patio, walk, fence, driveway, masonry, brick, and stucco work",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,4.0,3.9792293464027706,-0.020770653597229405,-0.5192663399307351,12.5,ABSOLUTE_DIFFERENCE,0.0020770653597229406,0.6790535549506416,17.06,3096,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 12.5 percent"
240222,"Materials for patio, walk, fence, driveway, masonry, brick, and stucco work",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q1,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,3.0,2.702965495048021,-0.2970345049519789,-9.901150165065964,16.666666666666668,ABSOLUTE_DIFFERENCE,0.029703450495197892,1.0029571879977508,37.19,244,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 16.7 percent"
240222,"Materials for patio, walk, fence, driveway, masonry, brick, and stucco work",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q2,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,2.0,1.8952332345114677,-0.10476676548853225,-5.238338274426613,25.0,ABSOLUTE_DIFFERENCE,0.010476676548853226,0.537304264730171,28.39,474,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 25.0 percent"
240222,"Materials for patio, walk, fence, driveway, masonry, brick, and stucco work",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q3,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,2.0,2.3469907581555196,0.3469907581555196,17.349537907775982,25.0,ABSOLUTE_DIFFERENCE,0.03469907581555196,0.6874865718247092,29.1,543,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 25.0 percent"
240222,"Materials for patio, walk, fence, driveway, masonry, brick, and stucco work",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q4,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,8.0,7.870513986883005,-0.1294860131169946,-1.6185751639624324,6.25,ABSOLUTE_DIFFERENCE,0.012948601311699458,3.255692005612724,35.85,791,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 6.2 percent"
240222,"Materials for patio, walk, fence, driveway, masonry, brick, and stucco work",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q5,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,5.0,5.0248414101064816,0.024841410106481554,0.4968282021296311,10.0,ABSOLUTE_DIFFERENCE,0.0024841410106481556,1.2775379864279364,26.3,1044,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 10.0 percent"
240311,Plumbing supplies and equipment,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,2.0,2.188423594355443,0.18842359435544287,9.421179717772144,25.0,ABSOLUTE_DIFFERENCE,0.018842359435544288,1.1667238447482666,53.31,526,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 25.0 percent"
240311,Plumbing supplies and equipment,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q1,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,1.0,0.5653856826945958,-0.43461431730540423,-43.461431730540426,50.0,ABSOLUTE_DIFFERENCE,0.04346143173054042,0.24142455967035803,42.79,115,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 50.0 percent"
240311,Plumbing supplies and equipment,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q2,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,1.0,0.5831402362330034,-0.4168597637669966,-41.685976376699664,50.0,ABSOLUTE_DIFFERENCE,0.041685976376699664,0.3669941499391931,63.13,119,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 50.0 percent"
